match_id,team_name,kills,headshots,assists,flash_assists,deaths,kd_ratio,kd_diff,adr,fk_dif,rating,tier
65558,ROAR,21.6,21.6,10.8,5.0,1.2,24.8,62.3,-3.2,72.4,-0.4,T6
65561,5POWER,18.0,18.0,7.4,4.8,1.0,15.4,71.3,2.6,81.8,-0.6,T4
65561,ROAR,15.4,15.4,6.6,3.6,1.0,18.0,64.4,-2.6,78.1,0.6,T6
65562,KoN Sweden,19.6,19.6,7.4,4.4,1.2,18.8,71.9,0.8,78.8,1.4,T6
65562,KoN Denmark,18.8,18.8,10.0,5.4,1.0,19.6,68.2,-0.8,75.9,-1.4,T6
65565,Invictus Aquilas,18.6,18.6,8.8,4.0,0.6,13.8,77.4,4.8,84.0,1.0,T6
65567,pro100,8.2,8.2,4.0,1.6,0.4,17.0,45.3,-8.8,52.9,-1.8,T4
65567,Space Jam,17.0,17.0,8.4,5.2,0.8,8.2,85.3,8.8,91.4,1.8,T6
65568,pro100,19.2,19.2,10.8,3.8,1.4,19.6,65.5,-0.4,74.3,-0.2,T4
65568,Space Jam,19.6,19.6,9.0,4.2,1.0,19.2,69.0,0.4,74.9,0.2,T6
65570,Vega Squadron,13.6,13.6,6.0,4.0,0.8,18.8,70.9,-5.2,67.9,0.4,T3
65570,HOLLYWOOD,18.8,18.8,7.6,3.4,0.6,13.6,79.1,5.2,88.0,-0.4,T5
65572,Vega Squadron,16.2,16.2,8.4,2.8,0.8,18.6,63.1,-2.4,72.5,-0.4,T3
65572,HOLLYWOOD,18.4,18.4,8.8,2.8,0.4,16.2,66.2,2.2,79.5,0.4,T5
65573,GoodJob,14.6,14.6,7.8,3.0,0.8,20.0,56.9,-5.4,69.4,-1.0,T5
65573,FlipSid3,20.0,20.0,6.4,4.6,1.2,14.8,73.1,5.2,81.4,0.8,T6
65574,KoN Norway,19.0,19.0,11.4,3.4,0.2,15.2,71.7,3.8,83.7,0.0,T6
65574,KoN Denmark,15.2,15.2,8.0,3.8,1.4,19.0,59.2,-3.8,69.3,0.0,T6
65575,Bpro,18.6,18.6,7.6,5.4,1.2,11.6,85.5,7.0,86.9,2.4,T4
65575,XPC,11.6,11.6,5.6,3.4,0.8,18.6,60.0,-7.0,63.9,-2.4,T6
65576,GoodJob,20.4,20.4,7.8,4.8,1.0,21.2,72.4,-0.8,77.8,-0.6,T5
65576,FlipSid3,21.2,21.2,8.6,6.4,1.8,20.4,72.4,0.8,78.3,0.6,T6
65577,forZe,26.6,26.6,13.4,5.6,1.2,24.0,68.6,2.6,81.3,1.8,T4
65577,EPG,23.8,23.8,9.4,5.8,0.8,26.6,68.0,-2.8,73.0,-2.0,T6
65579,forZe,26.0,26.0,9.2,5.0,0.4,20.6,78.9,5.4,77.9,0.2,T4
65579,EPG,20.6,20.6,9.4,6.2,1.2,26.0,64.5,-5.4,66.6,-0.2,T6
65581,KoN Finland,19.4,19.4,9.0,4.8,1.6,15.0,79.2,4.4,84.5,0.4,T6
65581,KoN Norway,15.0,15.0,8.0,4.8,0.8,19.4,61.7,-4.4,70.1,-0.4,T6
65582,Bpro,18.4,18.4,10.4,4.0,1.6,20.0,71.1,-1.6,79.8,0.6,T4
65582,XPC,20.0,20.0,7.8,5.4,1.2,18.4,70.4,1.6,81.0,-0.6,T6
65583,Bpro,20.2,20.2,8.8,5.2,1.6,18.2,74.1,2.0,81.1,-0.2,T4
65583,XPC,18.2,18.2,7.0,2.6,0.6,20.2,61.5,-2.0,76.1,0.2,T6
65584,Virtue,20.0,20.0,8.6,4.4,0.8,19.6,70.3,0.4,72.0,0.6,T6
65584,Bulldozer,19.6,19.6,8.6,3.4,0.4,20.0,69.7,-0.4,73.8,-0.6,T5
65585,Splyce,18.4,18.4,9.4,4.2,1.0,12.6,80.0,5.8,80.1,0.4,T6
65585,Swole Patrol,12.6,12.6,5.8,5.2,1.4,18.4,60.8,-5.8,60.6,-0.4,T4
65586,Bulldozer,11.4,11.4,6.4,2.8,0.4,17.6,61.0,-6.2,63.1,-1.6,T5
65586,Virtue,17.6,17.6,8.2,3.6,0.6,11.4,79.0,6.2,88.6,1.6,T6
65587,Splyce,18.4,18.4,8.8,5.4,0.6,12.6,80.0,5.8,85.1,0.0,T6
65587,Swole Patrol,12.6,12.6,6.4,2.6,0.2,18.4,59.1,-5.8,62.8,0.0,T4
65588,CSBL,17.8,17.8,10.2,4.2,1.0,13.2,83.6,4.6,85.0,1.2,T6
65588,Isurus,13.0,13.0,5.6,3.2,0.6,17.8,62.7,-4.8,71.9,-1.2,T5
65590,compLexity,19.2,19.2,8.2,5.0,1.4,13.4,82.6,5.8,86.6,1.8,T2
65590,Ghost,13.4,13.4,5.6,3.4,0.0,19.4,60.0,-6.0,67.6,-1.8,T2
65594,VG.Flash,21.8,21.8,11.6,6.2,1.6,18.2,78.6,3.6,80.7,1.4,T6
65594,Fierce Tiger,18.2,18.2,8.4,3.6,0.4,22.0,67.6,-3.8,72.3,-1.4,T6
65595,VG.Flash,15.2,15.2,7.6,4.4,0.8,19.8,65.0,-4.6,72.3,-1.2,T6
65595,Fierce Tiger,19.8,19.8,8.6,5.2,1.2,15.2,75.0,4.6,85.9,1.2,T6
65596,VG.Flash,19.2,19.2,8.4,3.8,1.2,16.0,72.3,3.2,80.0,0.4,T6
65596,Fierce Tiger,16.0,16.0,5.4,6.2,1.6,19.2,67.7,-3.2,68.9,-0.4,T6
65597,compLexity,21.2,21.2,8.2,6.2,1.4,19.4,73.3,1.8,77.1,0.4,T2
65597,Ghost,19.4,19.4,8.2,4.4,1.2,21.4,66.7,-2.0,72.2,-0.4,T2
65598,compLexity,18.8,18.8,8.0,4.8,2.2,15.2,77.6,3.6,79.8,0.2,T2
65598,Ghost,15.2,15.2,7.0,3.4,1.4,18.8,61.6,-3.6,65.9,-0.2,T2
65599,MVP PK,20.2,20.2,9.8,6.4,2.0,19.8,68.6,0.4,74.3,0.4,T4
65599,SCARZ Absolute,19.6,19.6,8.4,6.6,2.8,20.2,68.7,-0.6,71.4,-0.4,T6
65600,Signature,22.6,22.6,9.4,5.6,1.4,17.2,77.9,5.4,87.1,1.6,T6
65600,SCARZ Absolute,17.2,17.2,7.2,5.0,1.4,22.6,60.0,-5.4,66.8,-1.6,T6
65601,Signature,17.4,17.4,6.4,4.4,1.4,10.0,78.0,7.4,88.9,-1.6,T6
65601,SCARZ Absolute,10.0,10.0,4.8,2.2,1.2,17.4,49.0,-7.4,62.2,1.6,T6
65606,ORDER,21.6,21.6,9.0,5.8,1.0,20.0,73.1,1.6,79.2,-0.2,T4
65606,MVP PK,20.0,20.0,7.0,3.4,0.4,21.6,63.4,-1.6,75.4,0.2,T4
65607,ORDER,12.0,12.0,4.4,4.2,1.0,18.8,57.3,-6.8,67.1,0.4,T4
65607,MVP PK,18.8,18.8,7.2,6.0,1.8,12.0,80.0,6.8,89.0,-0.4,T4
65608,ORDER,19.8,19.8,8.0,6.8,1.6,20.0,65.5,-0.2,75.7,-2.2,T4
65608,MVP PK,19.8,19.8,10.6,5.4,0.6,19.8,69.0,0.0,75.0,2.0,T4
65609,ORDER,21.6,21.6,8.4,5.6,0.8,18.0,77.8,3.6,82.0,-0.8,T4
65609,Signature,18.0,18.0,10.2,3.2,0.0,21.6,63.6,-3.6,71.9,0.8,T6
65610,Signature,16.6,16.6,6.0,4.0,1.6,19.8,68.6,-3.2,67.1,-0.8,T6
65610,MVP PK,19.8,19.8,8.0,6.2,2.0,16.6,70.0,3.2,77.5,0.8,T4
65611,Signature,18.2,18.2,9.6,3.4,0.4,18.0,71.1,0.2,73.1,0.2,T6
65611,MVP PK,18.0,18.0,8.4,3.4,1.0,18.2,61.5,-0.2,73.7,-0.2,T4
65612,5POWER,15.4,15.4,6.4,3.0,1.6,19.0,64.4,-3.6,74.4,0.2,T4
65612,VG.Flash,19.0,19.0,7.8,4.6,0.4,15.4,77.4,3.6,89.6,-0.2,T6
65613,5POWER,12.2,12.2,6.6,1.8,0.4,19.6,50.4,-7.4,64.2,-1.0,T4
65613,VG.Flash,19.4,19.4,9.0,5.2,1.0,12.2,84.4,7.2,88.4,1.0,T6
65614,Natus Vincere,21.0,21.0,7.8,5.4,1.0,15.2,78.4,5.8,87.2,1.0,T1
65614,mousesports,15.0,15.0,8.0,2.4,0.2,21.0,56.0,-6.0,68.2,-1.0,T1
65615,Natus Vincere,25.4,25.4,13.0,6.6,1.0,22.4,76.0,3.0,78.2,0.2,T1
65615,mousesports,22.4,22.4,10.8,6.0,1.2,25.4,65.7,-3.0,71.2,-0.2,T1
65617,5POWER,25.4,25.4,11.6,6.0,0.4,24.2,72.6,1.2,81.0,-0.6,T4
65617,VG.Flash,24.2,24.2,10.4,5.2,1.2,25.4,65.1,-1.2,75.9,0.6,T6
65619,5POWER,18.4,18.4,7.6,3.6,0.6,20.8,71.1,-2.4,75.5,1.8,T4
65619,VG.Flash,20.8,20.8,10.2,4.0,0.4,18.4,68.9,2.4,81.7,-1.8,T6
65620,Cloud9,26.6,26.6,10.6,7.0,1.2,29.6,69.0,-3.0,73.0,-2.0,T3
65620,Gambit,29.6,29.6,13.6,5.8,1.0,26.6,73.0,3.0,78.8,2.0,T3
65623,ALTERNATE aTTaX,25.4,25.4,12.4,7.2,1.8,22.6,70.6,2.8,79.7,2.8,T4
65623,Berzerk,22.6,22.6,9.8,4.8,0.8,25.6,63.5,-3.0,72.9,-2.8,T5
65625,EURONICS,26.0,26.0,14.0,6.8,0.8,27.6,72.2,-1.6,77.7,0.8,T4
65625,Valiance,27.6,27.6,12.4,7.0,1.6,26.2,79.5,1.4,80.7,-0.8,T4
65627,Cloud9,11.6,11.6,4.8,2.6,1.0,18.8,56.5,-7.2,63.3,-1.0,T3
65627,Gambit,18.8,18.8,6.2,4.6,0.4,11.6,79.1,7.2,83.0,1.0,T3
65628,ALTERNATE aTTaX,16.4,16.4,6.2,3.0,1.0,9.6,84.2,6.8,86.2,1.8,T4
65628,Berzerk,9.6,9.6,4.2,1.0,0.0,16.4,56.8,-6.8,61.7,-1.8,T5
65629,Astralis,20.8,20.8,8.2,4.2,0.8,15.2,79.3,5.6,81.9,1.8,T1
65629,FaZe,15.2,15.2,7.0,3.6,0.4,20.8,57.8,-5.6,68.6,-1.8,T1
65630,EURONICS,20.0,20.0,9.2,6.0,1.8,20.2,73.3,-0.2,74.8,1.2,T4
65630,PANTHERS,20.0,20.0,10.0,5.8,1.6,20.0,68.7,0.0,75.2,-1.2,T4
65631,MeMyself&I,20.8,20.8,11.4,4.0,1.0,18.2,71.1,2.6,81.6,-1.0,T6
65631,Asterion,17.8,17.8,7.8,5.8,1.2,20.8,63.0,-3.0,74.0,1.0,T6
65632,Astralis,19.2,19.2,8.6,2.8,0.4,11.8,76.4,7.4,90.8,1.6,T1
65632,FaZe,11.6,11.6,4.8,3.0,0.4,19.2,54.5,-7.6,63.3,-1.6,T1
65633,EURONICS,12.0,12.0,5.8,5.0,1.2,18.2,60.9,-6.2,65.8,0.0,T4
65633,PANTHERS,18.2,18.2,9.6,5.0,1.0,12.0,80.9,6.2,86.9,0.0,T4
65634,pro100,19.6,19.6,8.4,5.0,1.0,21.6,68.3,-2.0,75.4,-1.4,T4
65634,EPG,21.6,21.6,10.4,4.2,1.2,19.6,74.5,2.0,80.5,1.4,T6
65635,Enyoy,16.4,16.4,8.8,3.2,1.4,19.0,64.0,-2.6,71.5,-0.2,T6
65635,Property,19.0,19.0,8.0,4.4,0.4,16.4,72.0,2.6,82.5,0.2,T6
65636,Enyoy,17.0,17.0,8.0,3.6,0.6,10.8,81.0,6.2,84.9,2.2,T6
65636,Property,10.8,10.8,5.0,2.6,0.4,17.0,58.1,-6.2,61.3,-2.2,T6
65637,Enyoy,18.4,18.4,7.4,6.0,1.2,16.0,69.6,2.4,80.9,1.4,T6
65637,Property,16.0,16.0,7.8,3.2,0.6,18.4,64.8,-2.4,74.0,-1.4,T6
65638,EURONICS,20.4,20.4,10.8,6.4,2.8,14.0,81.6,6.4,85.8,1.4,T4
65638,PANTHERS,14.0,14.0,8.2,4.0,0.8,20.4,61.6,-6.4,65.4,-1.4,T4
65640,Vega Squadron,7.0,7.0,3.8,1.8,0.8,16.8,44.7,-9.8,51.5,-0.2,T3
65640,GoodJob,16.8,16.8,7.0,6.6,2.6,7.0,94.1,9.8,98.9,0.2,T5
65641,NiP,15.0,15.0,8.8,4.0,0.4,21.4,59.2,-6.4,67.2,-0.2,T1
65641,fnatic,21.4,21.4,9.6,5.4,1.2,15.0,82.4,6.4,90.1,0.2,T2
65642,GameAgents,19.4,19.4,10.2,4.0,1.6,21.8,68.3,-2.4,73.1,1.4,T6
65642,yodelin,21.6,21.6,9.6,5.4,1.6,19.4,72.4,2.2,79.8,-1.4,T6
65643,pro100,15.2,15.2,8.0,4.0,1.2,19.2,67.5,-4.0,70.4,-0.4,T4
65643,EPG,19.2,19.2,8.8,5.0,0.6,15.2,75.8,4.0,84.2,0.4,T6
65644,Ignite,13.8,13.8,6.6,4.2,1.4,18.4,62.3,-4.6,63.1,-2.0,T6
65644,Dark Origin,18.4,18.4,7.8,5.0,1.6,13.8,75.4,4.6,76.9,2.0,T6
65645,Berzerk,17.2,17.2,8.8,6.2,2.2,12.2,80.0,5.0,81.0,0.0,T5
65645,PANTHERS,12.2,12.2,5.2,3.8,1.0,17.2,62.7,-5.0,67.0,0.0,T4
65646,NiP,16.2,16.2,9.2,3.2,0.6,10.6,75.2,5.6,83.6,0.6,T1
65646,fnatic,10.6,10.6,4.8,3.2,0.8,16.2,57.1,-5.6,60.9,-0.6,T2
65647,Isurus,19.8,19.8,7.8,4.8,1.4,15.0,75.0,4.8,86.9,1.6,T5
65647,Furious,15.0,15.0,7.2,3.8,0.6,20.0,65.0,-5.0,72.4,-1.6,T6
65648,FlipSid3,19.8,19.8,7.6,3.8,0.8,19.6,67.6,0.2,78.1,-0.2,T6
65648,HOLLYWOOD,19.6,19.6,7.6,3.0,0.8,19.8,64.8,-0.2,76.7,0.2,T5
65649,Berzerk,11.6,11.6,6.6,3.2,0.8,18.4,59.0,-6.8,67.9,-0.4,T5
65649,PANTHERS,18.4,18.4,9.6,5.2,1.2,11.6,86.0,6.8,94.5,0.4,T4
65650,NiP,18.4,18.4,10.2,3.2,0.6,19.8,62.1,-1.4,68.9,-1.0,T1
65650,fnatic,19.8,19.8,7.0,3.8,0.2,18.4,69.0,1.4,73.6,1.0,T2
65651,Furious,14.6,14.6,6.8,4.4,1.6,19.2,62.5,-4.6,68.5,-1.0,T6
65651,Isurus,19.2,19.2,9.4,4.4,0.8,14.8,76.7,4.4,84.5,0.8,T5
65652,Great Danes,21.4,21.4,10.0,6.0,1.6,16.0,80.7,5.4,81.5,0.6,T5
65652,Dark Origin,16.0,16.0,8.2,4.0,1.4,21.4,59.3,-5.4,65.2,-0.6,T6
65654,Space Jam,17.6,17.6,8.0,3.6,0.8,17.6,67.3,0.0,67.2,-0.4,T6
65654,forZe,17.4,17.4,7.6,4.2,1.6,17.6,70.0,-0.2,63.8,0.4,T4
65655,Berzerk,16.4,16.4,8.0,3.4,0.8,19.2,66.1,-2.8,70.3,1.2,T5
65655,PANTHERS,19.2,19.2,9.0,5.6,1.6,16.4,76.2,2.8,77.8,-1.2,T4
65656,Space Jam,9.2,9.2,4.0,2.4,0.0,15.2,50.0,-6.0,54.4,-1.6,T6
65656,forZe,15.2,15.2,7.6,2.8,0.6,9.4,76.0,5.8,83.6,1.6,T4
65657,W7M,10.8,10.8,4.6,2.0,0.0,18.0,56.3,-7.2,60.5,-2.4,T5
65657,Sharks,18.0,18.0,9.8,3.4,1.0,10.8,85.5,7.2,84.6,2.4,T4
65658,Great Danes,26.8,26.8,10.0,7.0,1.4,21.0,76.1,5.8,81.3,1.6,T5
65658,Dark Origin,21.0,21.0,8.4,5.4,1.0,27.0,63.9,-6.0,68.4,-1.6,T6
65660,Sharks,21.2,21.2,7.2,4.4,0.4,17.2,79.3,4.0,83.4,1.2,T4
65660,W7M,17.2,17.2,5.8,4.6,0.4,21.2,64.3,-4.0,68.9,-1.2,T5
65661,Swole Patrol,20.6,20.6,9.6,5.4,0.8,16.8,83.1,3.8,83.6,-1.2,T4
65661,Ghost,16.8,16.8,9.2,4.6,1.2,20.8,73.1,-4.0,70.3,1.2,T2
65662,Swole Patrol,20.8,20.8,9.4,5.6,1.4,18.6,70.0,2.2,73.5,0.0,T4
65662,Ghost,18.6,18.6,7.6,4.4,0.8,20.8,62.7,-2.2,71.6,0.0,T2
65663,Splyce,18.2,18.2,7.8,6.6,2.0,19.6,68.3,-1.4,69.7,-0.2,T6
65663,compLexity,19.6,19.6,7.6,3.6,1.2,18.4,68.3,1.2,74.7,0.2,T2
65664,Splyce,7.8,7.8,4.0,1.4,0.0,16.4,51.1,-8.6,60.7,0.0,T6
65664,compLexity,16.4,16.4,6.6,3.8,0.8,7.8,86.6,8.6,90.8,0.0,T2
65665,Natus Vincere,20.0,20.0,9.2,3.0,0.2,11.6,81.7,8.4,90.0,2.6,T1
65665,Gambit,11.6,11.6,6.4,3.0,0.4,20.0,50.4,-8.4,57.1,-2.6,T3
65666,Natus Vincere,22.0,22.0,9.2,4.8,0.4,16.6,82.2,5.4,83.2,2.0,T1
65666,Gambit,16.6,16.6,8.6,4.0,0.6,22.0,62.1,-5.4,67.3,-2.0,T3
65667,Astralis,18.2,18.2,7.6,5.6,2.2,7.8,86.7,10.4,88.6,1.4,T1
65667,fnatic,7.8,7.8,4.0,2.0,0.6,18.2,46.7,-10.4,51.3,-1.4,T2
65668,Astralis,19.2,19.2,8.2,5.6,1.4,17.2,67.8,2.0,75.4,-1.2,T1
65668,fnatic,17.2,17.2,7.6,4.4,0.4,19.2,64.3,-2.0,71.1,1.2,T2
65669,Grayhound,19.4,19.4,8.0,4.6,0.6,17.4,74.1,2.0,77.4,1.0,T4
65669,ORDER,17.4,17.4,7.4,5.0,1.2,19.4,72.6,-2.0,72.9,-1.0,T4
65670,Grayhound,22.8,22.8,9.2,4.6,0.6,21.0,72.0,1.8,81.4,0.8,T4
65670,ORDER,21.0,21.0,9.2,4.0,0.4,22.8,64.7,-1.8,76.4,-0.8,T4
65671,Tainted Minds,14.0,14.0,4.2,3.8,1.4,18.4,60.0,-4.4,62.2,-2.8,T4
65671,MVP PK,18.2,18.2,8.0,4.4,1.2,14.0,74.6,4.2,75.6,2.6,T4
65672,Tainted Minds,15.2,15.2,6.8,4.0,1.2,19.2,62.5,-4.0,69.3,-0.4,T4
65672,MVP PK,19.2,19.2,6.4,5.0,1.0,15.2,78.3,4.0,83.4,0.4,T4
65673,Grayhound,25.6,25.6,10.8,6.4,2.0,23.8,70.6,1.8,75.6,0.8,T4
65673,MVP PK,23.8,23.8,8.2,5.2,2.6,25.6,63.9,-1.8,75.1,-0.8,T4
65675,Grayhound,18.0,18.0,6.0,4.6,0.6,7.8,90.5,10.2,94.9,3.0,T4
65675,MVP PK,7.8,7.8,3.6,2.2,0.2,18.0,44.2,-10.2,53.8,-3.0,T4
65676,Grayhound,14.8,14.8,5.8,4.0,0.6,19.4,63.8,-4.6,64.5,-0.4,T4
65676,MVP PK,19.4,19.4,9.0,6.4,1.4,15.0,78.5,4.4,78.3,0.4,T4
65677,XCN,17.8,17.8,7.8,4.6,1.2,11.8,84.6,6.0,84.4,1.6,T5
65677,TNC,11.8,11.8,4.4,3.0,0.8,17.8,60.9,-6.0,61.8,-1.6,T4
65678,XCN,18.6,18.6,8.4,6.4,1.4,14.6,75.8,4.0,82.9,2.4,T5
65678,TNC,14.6,14.6,6.4,3.8,0.8,18.6,67.5,-4.0,71.2,-2.4,T4
65679,ALTERNATE aTTaX,19.2,19.2,9.8,4.0,1.2,12.8,77.4,6.4,87.2,-0.2,T4
65679,EURONICS,12.8,12.8,8.8,2.6,0.8,19.2,48.7,-6.4,66.0,0.2,T4
65680,ALTERNATE aTTaX,15.6,15.6,8.2,3.2,0.4,9.0,83.2,6.6,84.8,1.8,T4
65680,EURONICS,9.0,9.0,3.4,1.6,0.2,15.6,54.7,-6.6,59.4,-1.8,T4
65681,PANTHERS,13.0,13.0,5.6,4.6,1.0,17.8,56.8,-4.8,58.6,-0.6,T4
65681,EURONICS,17.6,17.6,7.2,7.0,3.8,13.0,74.4,4.6,75.6,0.6,T4
65682,Natus Vincere,11.6,11.6,6.8,1.6,0.2,17.0,55.0,-5.4,67.2,-0.4,T1
65682,Astralis,17.0,17.0,7.8,3.6,0.2,11.6,78.0,5.4,90.6,0.4,T1
65683,PANTHERS,16.2,16.2,9.2,1.6,0.0,20.6,59.2,-4.4,69.4,0.4,T4
65683,EURONICS,20.6,20.6,9.2,5.0,1.6,16.2,74.6,4.4,81.8,-0.4,T4
65684,Natus Vincere,17.6,17.6,9.4,3.0,0.8,18.4,69.7,-0.8,73.5,0.2,T1
65684,Astralis,18.4,18.4,7.8,5.0,1.0,17.6,69.7,0.8,75.7,-0.2,T1
65685,W7M,18.2,18.2,7.6,4.8,0.8,9.8,86.4,8.4,88.0,0.4,T5
65685,Wild,9.6,9.6,5.0,2.8,0.8,18.2,46.4,-8.6,54.9,-0.4,T4
65686,ALTERNATE aTTaX,14.2,14.2,5.8,3.8,1.2,17.8,64.2,-3.6,69.2,-0.8,T4
65686,EURONICS,17.8,17.8,9.6,3.6,1.4,14.6,72.5,3.2,78.9,0.8,T4
65687,Wild,11.8,11.8,6.0,4.0,2.0,15.4,61.1,-3.6,72.8,1.4,T4
65687,W7M,15.4,15.4,6.6,3.4,1.2,11.8,73.7,3.6,84.1,-1.4,T5
65688,ALTERNATE aTTaX,15.2,15.2,7.6,3.4,1.0,21.2,54.8,-6.0,66.4,-0.6,T4
65688,EURONICS,21.2,21.2,12.0,5.6,1.6,15.2,74.8,6.0,81.5,0.6,T4
65689,GoodJob,18.2,18.2,7.2,5.2,0.4,18.0,75.0,0.2,72.7,-0.4,T5
65689,HOLLYWOOD,18.0,18.0,8.4,5.8,2.6,18.4,71.4,-0.4,72.0,0.4,T5
65690,Isurus,8.4,8.4,2.8,2.6,0.2,17.6,54.7,-9.2,56.5,-2.2,T5
65690,Sharks,17.6,17.6,9.0,5.6,2.6,8.4,94.7,9.2,94.5,2.2,T4
65691,GoodJob,20.0,20.0,7.8,5.0,1.0,15.4,76.8,4.6,84.3,1.0,T5
65691,HOLLYWOOD,15.4,15.4,7.2,3.2,0.2,20.0,61.6,-4.6,70.3,-1.0,T5
65692,Sharks,14.8,14.8,8.4,4.6,1.0,20.4,57.7,-5.6,65.5,-1.6,T4
65692,Isurus,20.4,20.4,9.8,4.2,0.0,15.0,75.4,5.4,83.5,1.6,T5
65693,Furious,11.2,11.2,6.2,2.0,0.6,16.8,58.0,-5.6,65.5,-1.2,T6
65693,Wild,16.6,16.6,7.2,3.4,0.6,11.2,80.0,5.4,88.3,1.2,T4
65694,Wild,19.6,19.6,6.8,4.6,0.4,18.4,69.7,1.2,79.5,0.2,T4
65694,Furious,18.4,18.4,7.6,3.8,0.8,19.6,65.2,-1.2,74.8,-0.2,T6
65695,FURIA,19.0,19.0,7.8,3.0,0.8,14.6,74.4,4.4,82.5,2.6,T4
65695,W7M,14.6,14.6,5.0,4.0,1.4,19.0,55.2,-4.4,71.8,-2.6,T5
65696,W7M,15.4,15.4,7.0,3.6,0.2,19.8,62.3,-4.4,67.6,-1.2,T5
65696,FURIA,19.8,19.8,7.2,3.6,0.8,15.4,73.8,4.4,80.3,1.2,T4
65697,Splyce,16.2,16.2,8.2,4.6,0.8,7.4,88.2,8.8,96.0,1.8,T6
65697,Swole Patrol,7.4,7.4,4.0,1.2,0.2,16.2,47.0,-8.8,57.6,-1.8,T4
65698,Splyce,13.6,13.6,5.6,3.8,1.2,18.0,63.3,-4.4,65.8,-0.4,T6
65698,Swole Patrol,18.0,18.0,9.2,5.6,2.0,13.6,80.0,4.4,80.9,0.4,T4
65699,Splyce,24.8,24.8,10.4,4.6,0.8,27.4,62.2,-2.6,75.1,-1.6,T6
65699,Swole Patrol,27.2,27.2,12.0,7.4,1.6,24.8,72.2,2.4,82.4,1.6,T4
65701,Bravado,21.4,21.4,6.4,6.2,1.0,17.2,81.4,4.2,81.4,-1.6,T3
65701,Fam143,17.0,17.0,5.2,6.0,1.2,21.4,68.6,-4.4,68.2,1.6,T6
65702,Bravado,20.8,20.8,10.4,6.8,1.6,22.0,71.3,-1.2,75.1,-2.0,T3
65702,Fam143,22.0,22.0,12.4,4.4,0.2,21.0,72.0,1.0,80.0,2.0,T6
65703,AVANGAR,17.0,17.0,7.2,2.4,0.4,18.8,62.2,-1.8,70.6,-0.6,T2
65703,Enyoy,18.6,18.6,8.2,5.6,1.6,17.0,71.1,1.6,77.6,0.6,T6
65704,Quantum Bellator Fire,22.8,22.8,9.6,6.4,2.2,20.2,70.7,2.6,82.2,-0.8,T6
65704,Kinguin,20.2,20.2,9.4,5.8,0.8,22.8,68.7,-2.6,74.2,0.8,T4
65705,Vexed,15.0,15.0,5.2,5.4,2.2,19.4,63.2,-4.4,68.5,-0.2,T5
65705,GameAgents,19.2,19.2,7.2,5.8,1.2,15.0,80.0,4.2,78.3,0.2,T6
65706,Quantum Bellator Fire,20.2,20.2,8.4,4.0,0.6,19.8,69.3,0.4,80.4,0.0,T6
65706,Kinguin,19.8,19.8,10.0,3.4,0.6,20.2,62.9,-0.4,79.3,0.0,T4
65707,Syman,11.4,11.4,7.2,1.2,0.2,17.2,51.4,-5.8,64.3,-0.6,T4
65707,EURONICS,17.2,17.2,9.8,6.0,2.8,11.4,76.2,5.8,88.8,0.6,T4
65708,Kinguin,14.8,14.8,8.0,2.8,0.6,18.2,58.5,-3.4,69.0,-0.8,T4
65708,Red Reserve,18.2,18.2,9.0,3.6,1.4,14.8,76.1,3.4,75.9,0.8,T4
65709,Windigo,20.0,20.0,9.6,6.8,2.4,20.8,70.7,-0.8,74.6,1.2,T4
65709,Imperial,20.8,20.8,12.8,4.2,1.0,20.0,73.3,0.8,75.9,-1.2,T4
65710,NOREG,12.4,12.4,6.0,2.0,0.4,18.2,60.0,-5.8,65.1,-1.4,T6
65710,x-kom,18.2,18.2,8.4,2.6,0.0,12.4,76.2,5.8,88.9,1.4,T4
65711,Kinguin,19.2,19.2,9.0,4.0,0.4,16.2,69.6,3.0,80.7,0.6,T4
65711,Red Reserve,16.2,16.2,7.2,3.2,0.6,19.2,64.8,-3.0,74.8,-0.6,T4
65712,DeepDarkDanger,17.4,17.4,10.0,6.2,1.6,14.6,76.7,2.8,77.6,0.8,T6
65713,Kinguin,28.4,28.4,10.2,7.0,2.4,28.2,70.7,0.2,75.9,-1.4,T4
65713,Red Reserve,28.2,28.2,12.4,7.0,1.4,28.6,67.8,-0.4,76.7,1.4,T4
65716,LDLC,17.0,17.0,8.6,5.2,1.0,10.8,83.1,6.2,91.5,1.0,T2
65716,Nexus,10.8,10.8,6.4,3.2,0.6,17.0,62.1,-6.2,64.7,-1.0,T4
65717,Windigo,20.2,20.2,7.8,6.0,1.0,16.0,82.3,4.2,82.9,0.0,T4
65717,Imperial,16.0,16.0,9.0,4.6,1.2,20.4,66.2,-4.4,70.0,0.0,T4
65718,Windigo,13.6,13.6,6.2,3.6,1.2,20.0,58.3,-6.4,66.9,-1.2,T4
65718,Imperial,20.0,20.0,9.6,4.8,2.0,13.6,78.3,6.4,87.7,1.2,T4
65719,Izako Boars,19.8,19.8,8.4,4.2,1.0,16.0,76.9,3.8,80.8,0.4,T5
65719,x6tence,16.0,16.0,6.2,4.4,1.2,19.8,63.1,-3.8,67.8,-0.4,T6
65720,fnatic Academy,19.6,19.6,8.4,3.8,1.0,14.6,77.8,5.0,77.8,1.4,T6
65720,Singularity,14.6,14.6,6.6,4.2,1.0,19.6,65.2,-5.0,63.6,-1.4,T4
