match_id, team_name, player_name, kills, assists, flash_assists, deaths, kd_ratio, kd_diff, adr, fk_dif, rating
77242, Liquid, TACO, 25, 2, 2, 21, 0.67, 4, 77.8, 4, 1.20
77242, Liquid, nitr0, 9, 9, 2, 20, 0.77, -11, 32.4, -11, 0.69
77244, LDLC, AmaNEk, 11, 1, 0, 15, 0.65, -4, 58.6, -4, 0.82
77244, LDLC, to1nou, 8, 1, 0, 15, 0.5, -7, 54.5, -7, 0.62
77244, LDLC, ALEX, 12, 1, 1, 18, 0.5, -6, 56.0, -6, 0.60
77244, LDLC, LOGAN, 8, 1, 0, 15, 0.55, -7, 53.8, -7, 0.58
77244, LDLC, devoduvek, 6, 1, 0, 17, 0.4, -11, 42.8, -11, 0.35
77244, Liquid, nitr0, 21, 3, 2, 10, 0.85, 11, 105.2, 11, 1.67
77244, Liquid, NAF, 20, 2, 1, 10, 0.8, 10, 104.5, 10, 1.55
77244, Liquid, Twistzz, 13, 5, 3, 8, 0.9, 5, 61.6, 5, 1.34
77244, Liquid, TACO, 13, 4, 0, 7, 0.8, 6, 71.3, 6, 1.32
77244, Liquid, EliGE, 13, 4, 0, 10, 0.7, 3, 73.2, 3, 1.17
77241, Endpoint, Puls3, 26, 2, 1, 18, 0.77, 8, 80.9, 8, 1.23
77241, Endpoint, ardiis, 16, 6, 0, 23, 0.7, -7, 76.3, -7, 1.00
77241, Endpoint, Thomas, 17, 8, 1, 20, 0.63, -3, 80.8, -3, 0.98
77241, Endpoint, Luzuh, 18, 3, 3, 20, 0.6, -2, 55.4, -2, 0.83
77241, Endpoint, MiGHTYMAX, 15, 3, 0, 22, 0.6, -7, 63.8, -7, 0.75
77241, Chaos, Relaxa, 27, 2, 1, 14, 0.9, 13, 84.8, 13, 1.50
77241, Chaos, FREDDyFROG, 23, 2, 1, 15, 0.73, 8, 77.9, 8, 1.27
77241, Chaos, grux, 19, 4, 1, 21, 0.73, -2, 64.0, -2, 0.99
77241, Chaos, minio, 16, 6, 1, 22, 0.7, -6, 69.2, -6, 0.96
77241, Chaos, PlesseN, 18, 4, 0, 20, 0.57, -2, 73.0, -2, 0.93
77236, VENI VIDI VICI, uZman, 24, 2, 0, 13, 0.77, 11, 106.4, 11, 1.73
77236, VENI VIDI VICI, AJTT, 21, 3, 1, 9, 0.82, 12, 99.1, 12, 1.64
77236, VENI VIDI VICI, garzeN, 18, 5, 0, 12, 0.73, 6, 94.7, 6, 1.43
77236, VENI VIDI VICI, Thieff, 17, 6, 0, 13, 0.82, 4, 85.2, 4, 1.38
77236, VENI VIDI VICI, teCkoO, 13, 3, 1, 15, 0.73, -2, 55.2, -2, 1.00
77236, Brute, capseN, 16, 2, 0, 20, 0.68, -4, 77.3, -4, 0.84
77236, Brute, daxen, 14, 1, 0, 18, 0.59, -4, 72.0, -4, 0.83
77236, Brute, MAXX., 13, 2, 0, 16, 0.59, -3, 60.0, -3, 0.75
77236, Brute, kinzo, 9, 3, 0, 19, 0.59, -10, 48.3, -10, 0.55
77236, Brute, leckr, 10, 5, 2, 20, 0.55, -10, 62.0, -10, 0.52
77237, VENI VIDI VICI, AJTT, 21, 3, 1, 17, 0.58, 4, 85.2, 4, 1.09
77237, VENI VIDI VICI, uZman, 14, 4, 0, 21, 0.54, -7, 97.2, -7, 0.93
77237, VENI VIDI VICI, garzeN, 14, 5, 0, 20, 0.62, -6, 61.6, -6, 0.80
77237, VENI VIDI VICI, teCkoO, 12, 1, 0, 19, 0.46, -7, 54.1, -7, 0.69
77237, VENI VIDI VICI, Thieff, 7, 4, 0, 18, 0.58, -11, 43.7, -11, 0.59
77237, Brute, daxen, 23, 4, 0, 14, 0.75, 9, 100.5, 9, 1.56
77237, Brute, kinzo, 21, 6, 1, 13, 0.75, 8, 93.1, 8, 1.42
77237, Brute, MAXX., 20, 5, 3, 12, 0.71, 8, 92.8, 8, 1.31
77237, Brute, capseN, 17, 5, 0, 16, 0.67, 1, 72.3, 1, 1.03
77237, Brute, leckr, 14, 4, 2, 13, 0.79, 1, 58.8, 1, 0.97
77240, VENI VIDI VICI, garzeN, 16, 1, 1, 18, 0.54, -2, 69.9, -2, 0.85
77240, VENI VIDI VICI, teCkoO, 11, 6, 1, 20, 0.62, -9, 72.4, -9, 0.78
77240, VENI VIDI VICI, Thieff, 12, 1, 0, 18, 0.54, -6, 43.0, -6, 0.69
77240, VENI VIDI VICI, AJTT, 13, 0, 0, 20, 0.54, -7, 57.3, -7, 0.61
77240, VENI VIDI VICI, uZman, 9, 4, 0, 20, 0.46, -11, 60.0, -11, 0.52
77240, Brute, daxen, 21, 6, 3, 12, 0.71, 9, 90.3, 9, 1.55
77240, Brute, capseN, 22, 2, 0, 12, 0.88, 10, 89.8, 10, 1.53
77240, Brute, kinzo, 22, 6, 0, 15, 0.83, 7, 100.1, 7, 1.50
77240, Brute, leckr, 16, 5, 3, 12, 0.83, 4, 61.1, 4, 1.20
77240, Brute, MAXX., 15, 3, 1, 10, 0.71, 5, 65.8, 5, 1.14
77239, Epsilon, frei, 29, 3, 1, 17, 0.83, 12, 95.7, 12, 1.58
77239, Epsilon, Surreal, 24, 7, 0, 20, 0.83, 4, 98.4, 4, 1.32
77239, Epsilon, blameF, 23, 5, 1, 20, 0.77, 3, 79.3, 3, 1.09
77239, Epsilon, CRUC1AL, 13, 2, 0, 18, 0.73, -5, 50.7, -5, 0.82
77239, Epsilon, djL, 13, 4, 1, 19, 0.63, -6, 50.1, -6, 0.80
77239, SuperJymy, Jamppi, 25, 3, 2, 20, 0.7, 5, 72.6, 5, 1.18
77239, SuperJymy, SADDYX, 21, 2, 0, 18, 0.7, 3, 74.5, 3, 1.06
77239, SuperJymy, xartE, 19, 8, 2, 22, 0.73, -3, 83.9, -3, 1.06
77239, SuperJymy, KHRN, 16, 2, 1, 16, 0.7, 0, 48.0, 0, 0.90
77239, SuperJymy, arvid, 13, 6, 2, 26, 0.43, -13, 62.4, -13, 0.61
77235, 3DMAX, Lucky, 26, 4, 2, 8, 0.79, 18, 118.2, 18, 2.09
77235, 3DMAX, Davidp, 22, 3, 0, 8, 0.95, 14, 108.5, 14, 1.99
77235, 3DMAX, JaCkz, 15, 4, 0, 8, 1, 7, 82.2, 7, 1.67
77235, 3DMAX, Maka, 10, 11, 7, 11, 0.79, -1, 69.8, -1, 1.07
77235, 3DMAX, JiNKZ, 9, 7, 3, 12, 0.68, -3, 59.7, -3, 0.92
77235, Tricked, acoR, 14, 3, 1, 18, 0.58, -4, 86.6, -4, 0.84
77235, Tricked, snedker, 9, 2, 1, 15, 0.32, -6, 58.9, -6, 0.64
77235, Tricked, quiNz, 8, 4, 2, 16, 0.68, -8, 55.7, -8, 0.56
77235, Tricked, Lukki, 7, 2, 0, 15, 0.47, -8, 44.8, -8, 0.47
77235, Tricked, b0RUP, 9, 1, 0, 18, 0.63, -9, 44.9, -9, 0.46
77234, Epsilon, blameF, 8, 4, 0, 16, 0.56, -8, 72.9, -8, 0.71
77234, Epsilon, djL, 9, 5, 1, 18, 0.56, -9, 62.9, -9, 0.60
77234, Epsilon, Surreal, 7, 1, 0, 17, 0.44, -10, 39.9, -10, 0.47
77234, Epsilon, CRUC1AL, 5, 2, 0, 16, 0.33, -11, 47.4, -11, 0.45
77234, Epsilon, frei, 6, 1, 0, 16, 0.39, -10, 45.7, -10, 0.37
77234, ALTERNATE aTTaX, syrsoN, 22, 4, 1, 5, 0.89, 17, 108.7, 17, 1.96
77234, ALTERNATE aTTaX, HUNDEN, 16, 7, 2, 6, 0.83, 10, 108.6, 10, 1.62
77234, ALTERNATE aTTaX, Console, 18, 5, 2, 8, 0.83, 10, 110.5, 10, 1.58
77234, ALTERNATE aTTaX, TENZKI, 15, 5, 1, 10, 0.78, 5, 90.4, 5, 1.29
77234, ALTERNATE aTTaX, stfN, 12, 0, 0, 6, 0.94, 6, 54.2, 6, 1.29
77233, 3DMAX, Lucky, 29, 3, 1, 12, 0.89, 17, 104.0, 17, 1.72
77233, 3DMAX, Maka, 23, 8, 3, 14, 0.73, 9, 99.2, 9, 1.43
77233, 3DMAX, JaCkz, 19, 3, 0, 19, 0.65, 0, 74.1, 0, 1.01
77233, 3DMAX, Davidp, 15, 5, 0, 17, 0.77, -2, 69.8, -2, 0.99
77233, 3DMAX, JiNKZ, 12, 3, 0, 15, 0.73, -3, 53.3, -3, 0.85
77233, Tricked, LOMME, 21, 5, 1, 21, 0.73, 0, 87.0, 0, 1.18
77233, Tricked, b0RUP, 17, 5, 2, 21, 0.65, -4, 78.1, -4, 0.97
77233, Tricked, snedker, 17, 5, 2, 17, 0.61, 0, 68.8, 0, 0.90
77233, Tricked, acoR, 14, 5, 2, 19, 0.69, -5, 62.4, -5, 0.82
77233, Tricked, glace, 8, 2, 0, 20, 0.42, -12, 32.6, -12, 0.42
77232, Spirit, COLDYY1, 29, 8, 5, 16, 0.79, 13, 102.8, 13, 1.56
77232, Spirit, Dima, 22, 5, 0, 17, 0.76, 5, 86.8, 5, 1.33
77232, Spirit, S0tF1k, 21, 4, 1, 22, 0.9, -1, 70.3, -1, 1.22
77232, Spirit, DavCost, 19, 8, 6, 16, 0.69, 3, 64.6, 3, 1.00
77232, Spirit, somedieyoung, 13, 5, 0, 18, 0.69, -5, 57.8, -5, 0.80
77232, Smoke Criminals, lainNy, 21, 8, 2, 17, 0.72, 4, 77.6, 4, 1.15
77232, Smoke Criminals, Fearoth, 25, 5, 3, 22, 0.72, 3, 81.2, 3, 1.14
77232, Smoke Criminals, krii, 19, 6, 2, 22, 0.59, -3, 77.6, -3, 0.98
77232, Smoke Criminals, rAW, 12, 3, 0, 20, 0.72, -8, 48.4, -8, 0.78
77232, Smoke Criminals, PetitSkel, 12, 9, 3, 23, 0.66, -11, 60.6, -11, 0.74
77231, Red Reserve, draken, 29, 8, 4, 13, 0.77, 16, 121.8, 16, 1.87
77231, Red Reserve, Jackinho, 23, 3, 1, 13, 0.81, 10, 81.6, 10, 1.37
77231, Red Reserve, Radifaction, 20, 0, 0, 16, 0.77, 4, 73.0, 4, 1.12
77231, Red Reserve, disco doplan, 13, 7, 1, 16, 0.85, -3, 73.1, -3, 1.03
77231, Red Reserve, hampus, 13, 3, 1, 20, 0.73, -7, 56.3, -7, 0.78
77231, EURONICS, kolor, 20, 3, 2, 17, 0.73, 3, 76.2, 3, 1.20
77231, EURONICS, znajder, 20, 3, 1, 20, 0.77, 0, 91.8, 0, 1.11
77231, EURONICS, maRky, 17, 3, 0, 21, 0.65, -4, 68.8, -4, 0.82
77231, EURONICS, kzy, 9, 6, 3, 19, 0.69, -10, 44.5, -10, 0.75
77231, EURONICS, crisby, 12, 5, 1, 21, 0.58, -9, 63.7, -9, 0.74
77230, Revolution, Jaybk, 20, 4, 1, 18, 0.61, 2, 77.2, 2, 1.10
77230, Revolution, shouta, 17, 6, 0, 20, 0.65, -3, 86.2, -3, 1.02
77230, Revolution, Rambutan, 16, 3, 0, 19, 0.77, -3, 78.0, -3, 1.00
77230, Revolution, Tee, 13, 5, 0, 22, 0.61, -9, 54.3, -9, 0.63
77230, Revolution, Fog, 15, 2, 2, 23, 0.46, -8, 55.2, -8, 0.62
77230, Xiphos, hikkA, 26, 6, 0, 16, 0.85, 10, 123.0, 10, 1.69
77230, Xiphos, Defiance, 24, 3, 0, 13, 0.69, 11, 91.5, 11, 1.46
77230, Xiphos, ROACH, 24, 2, 0, 16, 0.69, 8, 80.6, 8, 1.26
77230, Xiphos, HeLLScrM, 19, 3, 0, 19, 0.73, 0, 78.5, 0, 1.04
77230, Xiphos, BeN, 9, 5, 2, 17, 0.73, -8, 37.8, -8, 0.72
77229, Giants, rmn, 26, 8, 2, 13, 0.88, 13, 111.0, 13, 1.75
77229, Giants, fox, 19, 6, 1, 14, 0.67, 5, 86.4, 5, 1.27
77229, Giants, RIZZZ, 21, 3, 1, 15, 0.83, 6, 80.3, 6, 1.27
77229, Giants, MUTiRiS, 17, 3, 0, 15, 0.88, 2, 74.2, 2, 1.11
77229, Giants, KILLDREAM, 15, 3, 0, 17, 0.71, -2, 61.9, -2, 0.92
77229, ForGlory, x1ron, 26, 1, 0, 18, 0.75, 8, 111.7, 8, 1.59
77229, ForGlory, RaSHNeSS, 17, 4, 0, 18, 0.67, -1, 75.7, -1, 0.99
77229, ForGlory, mRmN, 11, 1, 0, 21, 0.62, -10, 57.8, -10, 0.65
77229, ForGlory, shawn, 11, 2, 0, 19, 0.58, -8, 56.1, -8, 0.64
77229, ForGlory, Myth, 9, 3, 0, 23, 0.71, -14, 50.4, -14, 0.61
77228, AaB Elite, ValcoNN, 14, 2, 0, 16, 0.59, -2, 68.5, -2, 0.92
77228, AaB Elite, Shockie, 14, 4, 1, 17, 0.68, -3, 72.0, -3, 0.83
77228, AaB Elite, ErikseN, 10, 4, 0, 16, 0.55, -6, 62.0, -6, 0.78
77228, AaB Elite, wadion, 10, 4, 2, 18, 0.64, -8, 55.9, -8, 0.62
77228, AaB Elite, Nanoon, 9, 3, 2, 20, 0.5, -11, 41.7, -11, 0.40
77228, Vilay, kiLLeRa, 27, 5, 2, 13, 0.82, 14, 132.5, 14, 1.91
77228, Vilay, raniiiN, 18, 5, 2, 10, 0.77, 8, 86.6, 8, 1.43
77228, Vilay, boro, 21, 3, 1, 12, 0.77, 9, 82.3, 9, 1.42
77228, Vilay, duksi, 11, 4, 0, 10, 0.86, 1, 61.0, 1, 1.17
77228, Vilay, sao, 10, 4, 0, 13, 0.73, -3, 59.5, -3, 1.05
77227, Ground Zero, BURNRUOk, 21, 9, 5, 13, 0.88, 8, 88.0, 8, 1.58
77227, Ground Zero, void, 22, 6, 1, 9, 0.92, 13, 81.0, 13, 1.52
77227, Ground Zero, NikkeZ, 24, 4, 1, 12, 0.83, 12, 98.0, 12, 1.52
77227, Ground Zero, deStiny, 16, 12, 2, 16, 0.83, 0, 92.5, 0, 1.29
77227, Ground Zero, Xtinct, 20, 2, 1, 15, 0.88, 5, 85.0, 5, 1.24
77227, Desperados, Szohn, 19, 3, 2, 19, 0.58, 0, 86.0, 0, 1.01
77227, Desperados, AirWave, 15, 3, 2, 19, 0.46, -4, 79.8, -4, 0.88
77227, Desperados, DealerX, 15, 3, 1, 21, 0.58, -6, 70.9, -6, 0.82
77227, Desperados, Hanamichi, 9, 5, 0, 22, 0.42, -13, 52.5, -13, 0.43
77227, Desperados, Woody, 7, 3, 0, 22, 0.42, -15, 51.9, -15, 0.41
77226, Sad Story, RaiNy, 26, 9, 5, 5, 0.94, 21, 118.8, 21, 2.15
77226, Sad Story, crazyface, 15, 6, 3, 6, 1, 9, 88.6, 9, 1.67
77226, Sad Story, Sayoko, 18, 6, 1, 10, 0.89, 8, 103.1, 8, 1.58
77226, Sad Story, Naimres, 14, 10, 3, 11, 0.94, 3, 90.4, 3, 1.39
77226, Sad Story, 3yA, 12, 2, 1, 8, 0.94, 4, 72.8, 4, 1.29
77226, Macau Legend, CJy, 15, 0, 0, 16, 0.67, -1, 76.9, -1, 1.00
77226, Macau Legend, fbi135, 10, 1, 0, 17, 0.61, -7, 48.8, -7, 0.64
77226, Macau Legend, wai, 7, 4, 0, 17, 0.56, -10, 60.1, -10, 0.54
77226, Macau Legend, Tong, 5, 4, 0, 18, 0.5, -13, 43.2, -13, 0.41
77226, Macau Legend, hyper, 3, 3, 0, 17, 0.33, -14, 52.3, -14, 0.33
77225, Spirit, DavCost, 22, 2, 2, 15, 0.83, 7, 61.8, 7, 1.17
77225, Spirit, Dima, 18, 8, 0, 22, 0.7, -4, 88.1, -4, 1.14
77225, Spirit, COLDYY1, 19, 5, 0, 21, 0.7, -2, 71.7, -2, 1.01
77225, Spirit, S0tF1k, 16, 4, 2, 18, 0.67, -2, 46.4, -2, 0.86
77225, Spirit, somedieyoung, 13, 5, 2, 21, 0.63, -8, 55.5, -8, 0.71
77225, Red Reserve, Radifaction, 30, 3, 1, 20, 0.63, 10, 106.6, 10, 1.49
77225, Red Reserve, hampus, 21, 2, 0, 17, 0.77, 4, 73.8, 4, 1.11
77225, Red Reserve, disco doplan, 20, 7, 3, 19, 0.7, 1, 71.1, 1, 1.09
77225, Red Reserve, draken, 14, 5, 2, 17, 0.7, -3, 55.0, -3, 0.95
77225, Red Reserve, Jackinho, 12, 0, 0, 15, 0.6, -3, 43.8, -3, 0.70
77224, Invictus, HuNtR, 29, 12, 9, 16, 0.67, 13, 90.6, 13, 1.42
77224, Invictus, BinaryBUG, 21, 3, 1, 18, 0.77, 3, 69.8, 3, 1.09
77224, Invictus, ManaN, 20, 4, 1, 21, 0.77, -1, 67.3, -1, 1.04
77224, Invictus, blackhawk, 13, 7, 0, 20, 0.67, -7, 64.1, -7, 0.86
77224, Invictus, ribbi, 16, 6, 4, 23, 0.6, -7, 64.5, -7, 0.84
77224, Virus, spy, 26, 6, 2, 20, 0.8, 6, 79.3, 6, 1.18
77224, Virus, Empera, 17, 6, 1, 22, 0.73, -5, 74.8, -5, 1.05
77224, Virus, Blue, 19, 8, 4, 18, 0.67, 1, 77.2, 1, 1.04
77224, Virus, Senpai, 18, 5, 0, 20, 0.7, -2, 57.2, -2, 1.01
77224, Virus, Virus, 18, 5, 0, 20, 0.7, -2, 63.8, -2, 0.97
77221, Beyond, TOR, 24, 6, 5, 18, 0.64, 6, 88.7, 6, 1.26
77221, Beyond, Geniuss, 22, 5, 3, 17, 0.71, 5, 78.2, 5, 1.22
77221, Beyond, Olivia, 20, 4, 0, 18, 0.71, 2, 83.1, 2, 1.18
77221, Beyond, cbbk, 20, 6, 2, 19, 0.75, 1, 88.2, 1, 1.16
77221, Beyond, stk, 14, 5, 0, 18, 0.75, -4, 58.9, -4, 0.91
77221, Berzerk, MALI, 24, 7, 1, 18, 0.75, 6, 90.8, 6, 1.29
77221, Berzerk, Trayder, 19, 3, 0, 22, 0.61, -3, 83.4, -3, 0.99
77221, Berzerk, Merca, 19, 5, 2, 20, 0.71, -1, 64.2, -1, 0.98
77221, Berzerk, SolEk, 14, 8, 4, 19, 0.64, -5, 53.4, -5, 0.82
77221, Berzerk, carlsoN, 14, 5, 0, 21, 0.61, -7, 68.6, -7, 0.75
77222, SCARZ Absolute, barce, 21, 1, 1, 7, 0.94, 14, 123.8, 14, 2.17
77222, SCARZ Absolute, Laz, 19, 6, 3, 3, 0.94, 16, 126.5, 16, 2.04
77222, SCARZ Absolute, takej, 15, 4, 0, 5, 0.94, 10, 98.5, 10, 1.70
77222, SCARZ Absolute, crow, 16, 4, 1, 4, 0.88, 12, 81.8, 12, 1.53
77222, SCARZ Absolute, Reita, 11, 4, 2, 5, 0.94, 6, 60.9, 6, 1.29
77222, PROTEA, Chappy, 10, 0, 0, 16, 0.47, -6, 48.4, -6, 0.69
77222, PROTEA, Saphira, 5, 3, 0, 16, 0.35, -11, 61.4, -11, 0.39
77222, PROTEA, Nexxy, 4, 3, 0, 17, 0.35, -13, 37.6, -13, 0.28
77222, PROTEA, Faith, 4, 1, 0, 17, 0.41, -13, 35.7, -13, 0.27
77222, PROTEA, Lilly, 1, 0, 0, 16, 0.18, -15, 17.6, -15, 0.12
77223, UltiCoin, c0llins, 19, 4, 1, 17, 0.65, 2, 71.4, 2, 1.05
77223, UltiCoin, shev, 18, 4, 0, 20, 0.54, -2, 75.1, -2, 0.99
77223, UltiCoin, DiMKE, 16, 2, 0, 16, 0.69, 0, 71.9, 0, 0.98
77223, UltiCoin, juricM, 15, 4, 0, 19, 0.65, -4, 77.1, -4, 0.95
77223, UltiCoin, dEE, 16, 3, 0, 21, 0.73, -5, 67.8, -5, 0.90
77223, LANGUDAR, L.C, 29, 3, 1, 17, 0.85, 12, 106.3, 12, 1.71
77223, LANGUDAR, xosht, 23, 5, 0, 16, 0.81, 7, 92.6, 7, 1.47
77223, LANGUDAR, barny, 15, 8, 0, 17, 0.73, -2, 71.3, -2, 1.05
77223, LANGUDAR, dattstar, 16, 1, 0, 17, 0.58, -1, 58.4, -1, 0.91
77223, LANGUDAR, focus, 10, 7, 2, 19, 0.69, -9, 58.0, -9, 0.74
77196, Aequus, Meow, 26, 1, 0, 3, 0.89, 23, 132.3, 23, 2.28
77196, Aequus, hydra, 20, 3, 0, 4, 0.89, 16, 117.9, 16, 1.92
77196, Aequus, shushan, 18, 5, 0, 9, 0.83, 9, 115.1, 9, 1.70
77196, Aequus, anarkez, 14, 1, 0, 9, 0.89, 5, 77.6, 5, 1.34
77196, Aequus, ZENCER, 10, 0, 0, 6, 0.78, 4, 49.3, 4, 1.08
77196, Namibia, HYBRID, 9, 0, 0, 17, 0.56, -8, 55.3, -8, 0.62
77196, Namibia, Albatraoz, 8, 2, 0, 18, 0.44, -10, 63.9, -10, 0.58
77196, Namibia, KAMI, 8, 0, 0, 17, 0.28, -9, 54.9, -9, 0.53
77196, Namibia, Chappie, 3, 0, 0, 18, 0.33, -15, 23.3, -15, 0.17
77196, Namibia, JewCeps, 3, 0, 0, 18, 0.22, -15, 29.9, -15, 0.17
77186, madlikewizards, smooth_criminal22, 12, 10, 4, 18, 0.62, -6, 90.2, -6, 0.92
77186, madlikewizards, gargoyle, 15, 3, 1, 22, 0.58, -7, 64.8, -7, 0.77
77186, madlikewizards, JD, 15, 1, 0, 21, 0.62, -6, 53.5, -6, 0.68
77186, madlikewizards, chelleos, 11, 4, 1, 20, 0.42, -9, 59.6, -9, 0.62
77186, madlikewizards, Dezibel, 11, 2, 0, 19, 0.5, -8, 52.5, -8, 0.62
77186, Grayhound, erkaSt, 30, 6, 0, 12, 0.83, 18, 128.0, 18, 2.03
77186, Grayhound, dexter, 22, 4, 0, 16, 0.88, 6, 101.6, 6, 1.50
77186, Grayhound, Dickstacy, 17, 7, 1, 13, 0.79, 4, 87.2, 4, 1.46
77186, Grayhound, malta, 19, 3, 2, 12, 0.88, 7, 72.1, 7, 1.30
77186, Grayhound, sterling, 12, 1, 0, 11, 0.71, 1, 53.3, 1, 1.03
77215, Flow, BENDJI, 23, 3, 0, 19, 0.83, 4, 85.6, 4, 1.24
77215, Flow, HugoXD, 20, 7, 2, 20, 0.69, 0, 79.3, 0, 1.10
77215, Flow, xajdish, 20, 3, 1, 23, 0.62, -3, 79.9, -3, 1.02
77215, Flow, ZER, 17, 4, 0, 18, 0.72, -1, 59.9, -1, 0.95
77215, Flow, RuStY, 21, 8, 3, 23, 0.72, -2, 67.3, -2, 0.94
77215, ForGlory, x1ron, 33, 2, 1, 18, 0.72, 15, 96.7, 15, 1.55
77215, ForGlory, mRmN, 24, 7, 0, 18, 0.9, 6, 95.2, 6, 1.35
77215, ForGlory, RaSHNeSS, 20, 8, 3, 18, 0.76, 2, 84.7, 2, 1.08
77215, ForGlory, shawn, 18, 2, 0, 24, 0.62, -6, 63.8, -6, 0.78
77215, ForGlory, Myth, 7, 6, 2, 23, 0.72, -16, 37.3, -16, 0.55
77214, FrostFire, aimaNNN, 30, 8, 1, 8, 0.95, 22, 151.0, 22, 2.32
77214, FrostFire, d4v41, 27, 6, 1, 10, 0.95, 17, 112.1, 17, 1.93
77214, FrostFire, acAp, 13, 12, 6, 9, 0.86, 4, 63.7, 4, 1.21
77214, FrostFire, Subbey, 11, 8, 1, 13, 0.76, -2, 64.2, -2, 0.99
77214, FrostFire, CHAPMAN, 12, 4, 1, 14, 0.76, -2, 55.8, -2, 0.97
77214, Macau Legend, hyper, 16, 3, 1, 17, 0.62, -1, 86.7, -1, 1.03
77214, Macau Legend, Tong, 13, 4, 1, 17, 0.62, -4, 61.1, -4, 0.97
77214, Macau Legend, CJy, 10, 4, 1, 19, 0.57, -9, 60.7, -9, 0.59
77214, Macau Legend, wai, 8, 3, 1, 20, 0.52, -12, 49.0, -12, 0.48
77214, Macau Legend, fbi135, 7, 2, 0, 20, 0.52, -13, 47.9, -13, 0.39
77213, FLuffy Gangsters, fly772, 26, 6, 3, 2, 1, 24, 145.4, 24, 2.51
77213, FLuffy Gangsters, KlyDeep, 16, 4, 2, 2, 1, 14, 86.5, 14, 1.67
77213, FLuffy Gangsters, eQuake, 14, 4, 0, 9, 0.94, 5, 77.7, 5, 1.49
77213, FLuffy Gangsters, aNsavage, 15, 5, 3, 7, 0.78, 8, 85.9, 8, 1.46
77213, FLuffy Gangsters, And, 15, 4, 0, 8, 0.89, 7, 85.6, 7, 1.44
77213, PROTEA, Chappy, 10, 1, 0, 18, 0.5, -8, 84.7, -8, 0.74
77213, PROTEA, Faith, 6, 1, 0, 16, 0.44, -10, 43.8, -10, 0.39
77213, PROTEA, Lilly, 6, 0, 0, 17, 0.28, -11, 38.7, -11, 0.32
77213, PROTEA, Nexxy, 3, 0, 0, 17, 0.39, -14, 25.7, -14, 0.23
77213, PROTEA, Saphira, 3, 0, 0, 18, 0.22, -15, 32.3, -15, 0.14
77212, HAVU, sLowi, 24, 4, 1, 10, 0.84, 14, 116.1, 14, 2.02
77212, HAVU, sAw, 22, 5, 1, 10, 0.79, 12, 108.2, 12, 1.66
77212, HAVU, zehN, 15, 10, 3, 11, 0.84, 4, 104.6, 4, 1.48
77212, HAVU, ZOREE, 17, 3, 0, 8, 0.79, 9, 74.3, 9, 1.44
77212, HAVU, Twixie, 12, 4, 0, 10, 0.84, 2, 70.9, 2, 1.13
77212, Xiphos, ROACH, 15, 1, 0, 17, 0.63, -2, 88.7, -2, 1.08
77212, Xiphos, HeLLScrM, 9, 4, 0, 18, 0.47, -9, 68.2, -9, 0.61
77212, Xiphos, hikkA, 11, 0, 0, 18, 0.42, -7, 59.5, -7, 0.52
77212, Xiphos, BeN, 8, 1, 0, 19, 0.42, -11, 59.9, -11, 0.47
77212, Xiphos, Defiance, 6, 0, 0, 18, 0.32, -12, 40.5, -12, 0.36
77211, Nexus, XELLOW, 22, 3, 0, 9, 1, 13, 110.6, 13, 1.91
77211, Nexus, BTN, 21, 6, 2, 11, 0.84, 10, 110.0, 10, 1.65
77211, Nexus, jaxi, 13, 5, 0, 8, 0.79, 5, 79.7, 5, 1.32
77211, Nexus, sXe, 16, 2, 0, 9, 0.84, 7, 85.8, 7, 1.31
77211, Nexus, SEMINTE, 15, 4, 1, 10, 0.74, 5, 78.6, 5, 1.24
77211, Berzerk, Merca, 14, 2, 1, 17, 0.47, -3, 86.9, -3, 0.95
77211, Berzerk, Trayder, 13, 1, 0, 17, 0.58, -4, 71.5, -4, 0.76
77211, Berzerk, carlsoN, 7, 3, 2, 17, 0.42, -10, 54.2, -10, 0.48
77211, Berzerk, MALI, 6, 3, 0, 18, 0.42, -12, 56.4, -12, 0.40
77211, Berzerk, SolEk, 7, 4, 4, 18, 0.37, -11, 40.2, -11, 0.39
77187, AVANT, badger, 19, 7, 3, 15, 0.77, 4, 96.2, 4, 1.28
77187, AVANT, pan1K, 14, 4, 1, 15, 0.73, -1, 82.5, -1, 1.03
77187, AVANT, eLUSIVE, 17, 3, 1, 18, 0.68, -1, 76.0, -1, 0.99
77187, AVANT, ju1ces, 15, 2, 0, 20, 0.55, -5, 76.4, -5, 0.82
77187, AVANT, vanilla, 3, 1, 1, 19, 0.55, -16, 25.6, -16, 0.35
77187, Grayhound, erkaSt, 28, 6, 2, 17, 0.77, 11, 115.7, 11, 1.69
77187, Grayhound, sterling, 18, 5, 2, 13, 0.82, 5, 73.4, 5, 1.30
77187, Grayhound, malta, 16, 4, 2, 10, 0.77, 6, 69.8, 6, 1.29
77187, Grayhound, dexter, 15, 5, 1, 12, 0.68, 3, 82.4, 3, 1.19
77187, Grayhound, Dickstacy, 10, 9, 2, 16, 0.82, -6, 66.7, -6, 0.94
77210, FrostFire, acAp, 30, 6, 1, 21, 0.77, 9, 109.0, 9, 1.44
77210, FrostFire, aimaNNN, 23, 8, 2, 18, 0.77, 5, 93.5, 5, 1.32
77210, FrostFire, d4v41, 21, 2, 0, 16, 0.7, 5, 65.8, 5, 1.14
